Restaurant ID,Restaurant Name,City,Address,Locality,Cuisines,Average Cost for two,Has Table booking,Has Online delivery,Aggregate rating,Rating color,Rating text,Votes
18146396,Gufa Restaurant,New Delhi,"Shop 250, Main Babarpur Chowk, Shahdara, New Delhi",Shahdara,"Chinese, North Indian",300,No,No,3.2,Orange,Average,14
18126077,Gulshan,New Delhi,"Near Taxi Stand, Shahdara, New Delhi",Shahdara,North Indian,600,No,No,3.3,Orange,Average,25
308906,Hira Sweets,New Delhi,"1157/1, Main Road, Rohtash Nagar, Shahdara, New Delhi",Shahdara,Mithai,200,No,No,3.3,Orange,Average,19
302358,Hot Shop,New Delhi,"E1, Naveen Shahdara, Shahdara, New Delhi",Shahdara,Chinese,300,No,No,3.3,Orange,Average,27
302424,Janta Eating House,New Delhi,"Loni Road, Shahdara, New Delhi",Shahdara,North Indian,150,No,No,3.3,Orange,Average,40
302359,Madras Cafe,New Delhi,"V 23, Main Hanuman Road, Naveen Shahdara, Shahdara, New Delhi",Shahdara,"South Indian, Fast Food",250,No,No,3.4,Orange,Average,28
6206,Mitra Da Dhaba & Caterers,New Delhi,"Babarpur Road, Opposite Hera Namkeen, Shahdara, New Delhi",Shahdara,North Indian,200,No,No,3,Orange,Average,14
311371,Mr. Momo,New Delhi,"Y-18, Naveen Shahdara, Near Madonna Salon, Shahdara, New Delhi",Shahdara,"Fast Food, Chinese",350,No,No,2.7,Orange,Average,18
18128853,New Anand Sagar,New Delhi,"C-1/1A, Yamuna Vihar, Wazirabad Road, Shahdara, New Delhi",Shahdara,"North Indian, Chinese, Street Food",350,No,No,2.8,Orange,Average,5
307976,New Tayal's Restaurant,New Delhi,"1/7184, Shivaji Park, Shahdara, New Delhi",Shahdara,"Chinese, South Indian",300,No,No,2.8,Orange,Average,11
6252,Paramjeet Fish & Chicken Point,New Delhi,"Near Bhero Mandir, Loni Road, Shahdara, New Delhi",Shahdara,North Indian,550,No,No,3.1,Orange,Average,15
18128862,Pizza Diet,New Delhi,"C-2/166, Main Jain Mandir Road, Yamuna Vihar, Shahdara, New Delhi",Shahdara,"Pizza, Fast Food",450,No,No,2.8,Orange,Average,6
307520,Pizza Diet,New Delhi,"C-3, North Chhajjupur, 100 Ft. Road, Near V Mart, Durgapuri Chowk, Shahdara, New Delhi",Shahdara,"Pizza, Fast Food",450,No,No,2.7,Orange,Average,29
310689,Pizzalicious,New Delhi,"27/53, Jwala Nagar, Near St. John's Academy, Shahdara, New Delhi",Shahdara,"Pizza, Fast Food",400,No,No,3,Orange,Average,9
308522,Prem Punjab,New Delhi,"Near Aggarwal Clinic, Main Babarpur Road, Rohtash Nagar, Shahdara, New Delhi",Shahdara,"North Indian, Chinese",300,No,No,2.8,Orange,Average,11
310807,Priya Panchvati,New Delhi,"C-11/8, Yamuna Vihar, Shahdara, New Delhi",Shahdara,"South Indian, Fast Food, Chinese",550,No,No,2.9,Orange,Average,10
302442,Ram Singh Chaat Bhandaar,New Delhi,"Loni Road, Jyoti Nagar East, Opposite Bank of Baroda, Shahdara, New Delhi",Shahdara,Street Food,100,No,No,3.1,Orange,Average,13
307986,Ramchander Bhalushahi Wale,New Delhi,"Shop 231, Chhota Bazaar, Shahdara, New Delhi",Shahdara,Mithai,150,No,No,3.2,Orange,Average,11
6219,Shahi Food Corner,New Delhi,"24, Double Storey, Kabul Nagar, Shahdara, New Delhi",Shahdara,North Indian,150,No,No,3,Orange,Average,9
312773,Titu Chaat Corner,New Delhi,"Durgapuri Chowk, Loni Road, Shahdara, New Delhi",Shahdara,"Street Food, Fast Food",200,No,No,2.9,Orange,Average,6
308513,Vinayak Restaurant,New Delhi,"1450, Usha Apartment, East Jyoti Nagar, Loni Road, Shahdara, New Delhi",Shahdara,"North Indian, Chinese",450,No,No,2.7,Orange,Average,24
18378019,Vrinda's Food,New Delhi,"725, Main Babarpur, Rohtash Nagar, Shahdara, New Delhi",Shahdara,"North Indian, Chinese, South Indian, Bakery",600,No,No,2.9,Orange,Average,6
6218,Walia's Dawat Mahal,New Delhi,"1/9280, West Rohtash Nagar, Shahdara, New Delhi",Shahdara,"North Indian, Chinese",550,No,No,3.1,Orange,Average,22
18428201,Crazy Delights,New Delhi,"Street 5, Shahdara, New Delhi",Shahdara,Bakery,300,No,No,3.5,Yellow,Good,14
18294229,Aapki Rasoi,New Delhi,"Main 60 Ft. Road, Vishvas Nagar, Shahdara, New Delhi",Shahdara,North Indian,250,No,No,0,White,Not rated,3
18350567,ADM Foodi,New Delhi,"B-41, 3-1/2, Pusta, Kartar Nagar, Shahdara, New Delhi",Shahdara,North Indian,500,No,No,0,White,Not rated,1
18423878,Aggarwal Bikaner Sweets Corner,New Delhi,"255, Yamuna Vihar, Shahdara, New Delhi",Shahdara,"Mithai, Fast Food",200,No,No,0,White,Not rated,2
308908,Aggarwal Petha Store and Bakers,New Delhi,"1/6695, East Rohtash Nagar, Lane 4, Shahdara, New Delhi",Shahdara,"Bakery, Mithai",100,No,No,0,White,Not rated,2
302436,Aggarwal Sweet Fresh,New Delhi,"Loni Road, Near Red Light, Shahdara, New Delhi",Shahdara,"Mithai, Street Food",100,No,No,0,White,Not rated,2
18423867,Aggarwal Sweet India,New Delhi,"A1/1, West Jyoti Nagar, Bhairon Baba Market, Durgapuri Chowk, Shahdara, New Delhi",Shahdara,"Mithai, Fast Food",300,No,No,0,White,Not rated,1
18423872,Aggarwal Sweets,New Delhi,"A16, West Jyotmii Nagar, Shahdara, New Delhi",Shahdara,Mithai,150,No,No,0,White,Not rated,1
18435811,Al-Taj Shamim Chicken Point,New Delhi,"A -1/5, Main Loni Road, Jyoti Colony, Shahdara, New Delhi",Shahdara,Mughlai,250,No,No,0,White,Not rated,1
18332478,Apni Rasoi,New Delhi,"Nand Plaza, Jammu Mohalla, Main Road, Maujpur, Near Shahdara, New Delhi",Shahdara,"Chinese, North Indian",400,No,No,0,White,Not rated,3
18423865,Bikaner Sweets & Bakers,New Delhi,"Shop A1/1, West Jyoti Nagar, Durgapuri Chowk, Shahdara, New Delhi",Shahdara,"Mithai, Fast Food",500,No,No,0,White,Not rated,2
18377919,Bikaner Sweets & Restaurant,New Delhi,"1/7228 A, Gorakh Park, Main Babarpur Road, Near Hanuman Mandir, Shahdara, New Delhi",Shahdara,"North Indian, Chinese, South Indian",300,No,No,0,White,Not rated,1
302411,Bikaner Sweets,New Delhi,"Brahmpuri Road, Ghonda Chowk, Shahdara, New Delhi",Shahdara,"Mithai, Street Food",100,No,No,0,White,Not rated,1
18423869,Bitoo Chat Corner,New Delhi,"A1/1, GSK Complex, Bhairon Baba Market, Shahdara, New Delhi",Shahdara,Street Food,200,No,No,0,White,Not rated,2
18128874,Chaska,New Delhi,"Durgapuri Chowk, 100 Feet Road, Shahdara, New Delhi",Shahdara,"Chinese, Street Food",150,No,No,0,White,Not rated,2
18224540,Chilli Tadka Food Villa,New Delhi,"6/169, Farsh Bazar, Near Anaj Mandi Chowk, Shahdara, New Delhi",Shahdara,"North Indian, Chinese",300,No,No,0,White,Not rated,3
6230,China Town,New Delhi,"West Gorakh Park, Near Hanuman Mandir, Main Babarpur Road, Shahdara, New Delhi",Shahdara,"South Indian, Chinese",200,No,No,0,White,Not rated,3
18377910,Chinese Delight,New Delhi,"C-Block, Main Road, Yamuna Vihar, Opposite Universal Brain Academy, Shahdara, New Delhi",Shahdara,Chinese,250,No,No,0,White,Not rated,2
18128876,D Food,New Delhi,"C-6/230, Yamuna Vihar, Shahdara, New Delhi",Shahdara,"Chinese, Fast Food, North Indian",400,No,No,0,White,Not rated,3
307521,Da Bawarchi,New Delhi,"1/7228, East Gorakh Park, Hanuman Mandir, Shahdara, New Delhi",Shahdara,"North Indian, Street Food",300,No,No,0,White,Not rated,3
18284473,Delhi Cafe Restaurant,New Delhi,"Street 12, Near Yadav Medical Store, Wazirabad, Ghaziabad",Shahdara,North Indian,150,No,No,0,White,Not rated,3
18481404,Dosa Plaza,New Delhi,"B-165, 1st Floor, Main Market Bhajanpura, Shahdara, New Delhi",Shahdara,"South Indian, Chinese",200,No,No,0,White,Not rated,2
18435311,Ex- Taj Foods,New Delhi,"Main Road, Maujpur, Shahdara, New Delhi",Shahdara,North Indian,400,No,No,0,White,Not rated,1
18291465,Fantasy Pastry Shop,New Delhi,"460, Durga Puri Chowk, Loni Road, Shahdara, New Delhi",Shahdara,"Bakery, Desserts",100,No,No,0,White,Not rated,1
18423140,Gareeb Dhaba,New Delhi,"Bhairon Baba Market, Durgapuri Chowk, Shahdara, New Delhi",Shahdara,Mughlai,150,No,No,0,White,Not rated,1
18423122,Hira Lal Sweets,New Delhi,"C1/167, Yamuna Vihar, Shahdara, New Delhi",Shahdara,Mithai,300,No,No,0,White,Not rated,2
18438426,Hot & Chilly Point,New Delhi,"1/7219, Shivaji Parak Main Babarpur Road, Near Hanuman Mandir, Shahdara, New Delhi",Shahdara,Chinese,200,No,No,0,White,Not rated,1
18435320,Hot Chinese & Fast Food,New Delhi,"1/7274, Gorakh Park, Main Babarpur Road, Near Hanuman Mandir, Shahdara, New Delhi",Shahdara,Chinese,200,No,No,0,White,Not rated,1
305626,Jainco Sweets,New Delhi,"3737, 60 Feet Road, Vishwas Nagar, Shahdara, New Delhi",Shahdara,Mithai,200,No,No,0,White,Not rated,2
18423859,Jony Sweets,New Delhi,"1448/50, 100 Feet Road, Durgapur, Shahdara, New Delhi",Shahdara,"Bakery, Desserts",100,No,No,0,White,Not rated,1
18423857,Laxmi Dairy,New Delhi,"1449/55, Lane 6, 100 Fota Road, Shahdara, New Delhi",Shahdara,"Mithai, Street Food",150,No,No,0,White,Not rated,0
18423876,Madras Cafe,New Delhi,"Shop C-1/177, Yamuna Vihar, Shahdara, New Delhi",Shahdara,South Indian,500,No,No,0,White,Not rated,3
302427,Mehak Restaurant,New Delhi,"136/3 Main Road, Maujpur, Shahdara, New Delhi",Shahdara,"North Indian, South Indian",200,No,No,0,White,Not rated,2
18432109,Mr. Gold,New Delhi,"501, Main Road, Bara Bazar, Shahdara, New Delhi",Shahdara,"Bakery, Desserts",500,No,No,0,White,Not rated,0
18438433,New Madras Cafe,New Delhi,"C-3/161-162, Yamuna Vihar, Shahdara, New Delhi",Shahdara,"Street Food, Chinese",250,No,No,0,White,Not rated,2
18128872,Pizza Hub,New Delhi,"Shop 14, Block C-5, Yamuna Vihar, Near Santan Rath Wala Mandir, Shahdara, New Delhi",Shahdara,"Fast Food, Pizza",350,No,No,0,White,Not rated,3
18378042,Pizza Hub,New Delhi,"D-3/A, North Ghonda, Shahdara, New Delhi",Shahdara,Pizza,250,No,No,0,White,Not rated,2
18423863,Prakash Sweets,New Delhi,"Durgapuri Chowk, 100 Feet Road, Shahdara, New Delhi",Shahdara,"Mithai, Street Food",150,No,No,0,White,Not rated,1
18378026,Punjabi Chaska & Rasoi,New Delhi,"C-7, Main Road, Shahdara, New Delhi",Shahdara,North Indian,200,No,No,0,White,Not rated,2
18378022,Sagar,New Delhi,"C 7/254, Yamuna Vihar, Shahdara, New Delhi",Shahdara,"Bakery, Fast Food",300,No,No,0,White,Not rated,2
18288644,Sardar A Pure Meat Shop,New Delhi,"C-1, Shahdara, New Delhi",Shahdara,"Raw Meats, Fast Food, North Indian",150,No,No,0,White,Not rated,3
18423870,South Cafe,New Delhi,"Shop 4/460, Near Durgapuri Chowk, Shahdara, New Delhi",Shahdara,"Fast Food, South Indian",200,No,No,0,White,Not rated,1
18435823,Sultan Chicken Corner,New Delhi,"A -1, Loni Road,   Jyoti Colony, Shahdara, New Delhi",Shahdara,Mughlai,300,No,No,0,White,Not rated,0
18474418,The AB's Kitchen,New Delhi,"Shop A 1, GTB Enclave, Shahdara, New Delhi",Shahdara,"Chinese, North Indian",350,No,No,0,White,Not rated,3
18423861,Wah Ji Wah,New Delhi,"366, Main 100 Fret Road, Durgapuri Extension, Shahdara, New Delhi",Shahdara,"North Indian, Chinese",400,No,No,0,White,Not rated,1
18435803,Yum Yum,New Delhi,"Z-21, Naveen Shahdra, Shahdara, New Delhi",Shahdara,"Pizza, Burger, Fast Food",250,No,No,0,White,Not rated,2
18377912,Zaika-e-Dilli,New Delhi,"C-9/17, Yamuna Vihar, Shahdara, New Delhi",Shahdara,North Indian,300,No,No,0,White,Not rated,3
312268,Anandini - The Tea Room,New Delhi,"10 A, DDA, Near UCO Bank, Shahpur Jat, New Delhi",Shahpur Jat,Tea,500,No,No,3.4,Orange,Average,18
773,Slice of Italy,New Delhi,"118, Shahpur Jat, New Delhi",Shahpur Jat,"Italian, Pizza, Bakery",700,Yes,Yes,2.6,Orange,Average,274
305147,The Coffee Garage,New Delhi,"118 B, Shahpur Jat, New Delhi",Shahpur Jat,Cafe,800,No,No,3.4,Orange,Average,112
18337924,The Fashion Street Cafí©,New Delhi,"1st Floor, 43, The Fashion Street, Shahpur Jat, New Delhi",Shahpur Jat,"Cafe, North Indian, Chinese, South Indian",650,No,Yes,3.2,Orange,Average,18
18481305,Urban Village,New Delhi,"253/2, Shahpur Jat, New Delhi",Shahpur Jat,North Indian,400,No,No,3.4,Orange,Average,13
18180080,Greenr Cafe,New Delhi,"416, Gora Street, Behind Dada Jungi House, Shahpur Jat, New Delhi",Shahpur Jat,Cafe,1100,No,Yes,4.6,Dark Green,Excellent,112
18306545,Boom Food,New Delhi,"193, Shahpur Jat, New Delhi",Shahpur Jat,"Asian, North Indian",1100,No,Yes,3.8,Yellow,Good,56
303723,Cafe Red,New Delhi,"5-G, Dada Jungi House, Shahpur Jat, New Delhi",Shahpur Jat,Cafe,1100,Yes,Yes,3.6,Yellow,Good,260
18222560,Hyderabad House,New Delhi,"253, Shahpur Jat, New Delhi",Shahpur Jat,"Hyderabadi, North Indian",700,No,Yes,3.5,Yellow,Good,67
311483,Le ROFL,New Delhi,"Shop 113, Shahpur Jat, New Delhi",Shahpur Jat,"Cafe, Continental, Chinese, Italian",1200,Yes,Yes,3.8,Yellow,Good,177
305640,Ma Cuisine,New Delhi,"Plot 38-A, DDA Flats, Shahpur Jat, New Delhi",Shahpur Jat,"North Indian, Continental, Salad",400,No,No,3.6,Yellow,Good,43
18282007,Mumbai Matinee,New Delhi,"4-A, 2nd Floor, Opposite Tohfe Wala Gumbad, Shahpur Jat, New Delhi",Shahpur Jat,"North Indian, Italian, Continental",1000,Yes,Yes,3.5,Yellow,Good,84
301793,Old Town Cafe,New Delhi,"111, Shahpur Jat, New Delhi",Shahpur Jat,Cafe,800,No,Yes,3.6,Yellow,Good,119
18350234,Spanish Delights,New Delhi,"118, Shahpur Jat, New Delhi",Shahpur Jat,Ice Cream,200,No,No,3.5,Yellow,Good,23
300969,Sweet Nothings By Avanti Mathur,New Delhi,"Shahpur Jat, New Delhi",Shahpur Jat,"Desserts, Bakery",600,No,No,3.7,Yellow,Good,40
18161610,Threads,New Delhi,"253, Ground Floor, Shahpur Jat, New Delhi",Shahpur Jat,Cafe,700,No,Yes,3.8,Yellow,Good,59
310502,Bats On Delivery,New Delhi,"252-1/B, Shahpur Jat, New Delhi",Shahpur Jat,"North Indian, Fast Food",700,No,Yes,2.3,Red,Poor,82
18244555,Asia Central,New Delhi,"Shahpur Jat, New Delhi",Shahpur Jat,"Asian, Chinese, Thai, Vietnamese",1000,No,Yes,4.2,Green,Very Good,264
18466435,Biryani By Kilo,New Delhi,"Shahpur Jat, New Delhi",Shahpur Jat,"Biryani, Mughlai",700,No,Yes,4,Green,Very Good,24
18163906,Cafe 5H By The Kitchen Connect,New Delhi,"5-H, 1st Floor, Jungi House, Shahpur Jat, New Delhi",Shahpur Jat,"Cafe, Continental, Italian",700,No,Yes,4,Green,Very Good,88
18421026,Hearken Cafí©,New Delhi,"5th Floor, 119- Sishan House, Shahpur Jat, New Delhi",Shahpur Jat,Cafe,900,No,Yes,4,Green,Very Good,55
18291469,Puppychino,New Delhi,"3rd Floor, 119, Shishan Bhawan, Shahpur Jat, New Delhi",Shahpur Jat,"Cafe, Continental, Italian",1000,No,Yes,4.4,Green,Very Good,165
18322609,Remember Me Cafí©,New Delhi,"JP House, 1st Floor, 118, Near Asain Games Village, Shahpur Jat, New Delhi",Shahpur Jat,"Cafe, Continental, Italian, Mexican",1000,Yes,Yes,4,Green,Very Good,134
307391,Sugarama Patisserie,New Delhi,"87, Shahpur Jat, New Delhi",Shahpur Jat,"Bakery, Desserts",500,No,Yes,4.2,Green,Very Good,292
18400746,The Last Mughal (TLM),New Delhi,"Shahpur Jat, New Delhi",Shahpur Jat,"North Indian, Mughlai",750,No,Yes,4.4,Green,Very Good,52
9417,The Mad Teapot/The Wishing Chair,New Delhi,"86-A, Shahpur Jat, New Delhi",Shahpur Jat,"Cafe, Bakery, Italian",1000,Yes,No,4.1,Green,Very Good,251
18303719,Fusion Dosa Cafe,New Delhi,"Main Market, Shakarpur, New Delhi",Shakarpur,"South Indian, Fast Food",300,No,No,3.3,Orange,Average,13
6107,Goyal Eating Point,New Delhi,"R 4, Main Market, Shakarpur, New Delhi",Shakarpur,North Indian,200,No,No,2.8,Orange,Average,11
313139,Haveliram,New Delhi,"WZ 3535/1,  Raja Park, Mahindra Park, Rani Bagh, Shakarpur, New Delhi",Shakarpur,North Indian,450,No,No,2.9,Orange,Average,6
309044,Meet You There,New Delhi,"House 54-A, H Block, Main Market, Shakarpur, New Delhi",Shakarpur,"Chinese, North Indian",500,No,No,2.6,Orange,Average,94
18157406,Shree Bhog Pure Veg Restaurant,New Delhi,"S-3A, School Block, Shakarpur, New Delhi",Shakarpur,"North Indian, Chinese",200,No,No,3,Orange,Average,7
311196,The Crust,New Delhi,"WA-116/A, Main Mother Dairy Road, Shakarpur, New Delhi",Shakarpur,"Pizza, Fast Food",500,No,No,3.1,Orange,Average,16
304965,Vijay Eating Point,New Delhi,"S-562, School Block, Shakarpur, New Delhi",Shakarpur,"North Indian, Chinese",450,No,No,2.9,Orange,Average,4
18438438,Aggarwal Bikaner Sweets,New Delhi,"Main Mother Dairy Road, Shakarpur, New Delhi",Shakarpur,Bakery,250,No,No,0,White,Not rated,0
18418252,Bikaner Sweets & Restaurant,New Delhi,"R-3, Rita Block, Main Market, Shakarpur, New Delhi Shakarpur",Shakarpur,"Desserts, North Indian",250,No,No,0,White,Not rated,1
18163895,Cafe Coffee Day,New Delhi,"District Centre, B2, NDM 1, Shakarpur, New Delhi",Shakarpur,Cafe,450,No,No,0,White,Not rated,0
18463999,Cake'ry,New Delhi,"B-125 Main Market, Shakarpur, New Delhi",Shakarpur,Bakery,500,No,No,0,White,Not rated,0
18438457,Come 'n' Eat,New Delhi,"Main Market, Shakarpur, New Delhi",Shakarpur,"Chinese, Fast Food",300,No,No,0,White,Not rated,1
300788,Darbar Chicken Corner,New Delhi,"Near Baba Banquet Hall, Shakarpur, New Delhi",Shakarpur,"North Indian, Mughlai, Chinese",500,No,No,0,White,Not rated,3
18438448,Food Care,New Delhi,"WA-86, Main Road, Shakarpur, New Delhi",Shakarpur,"Chinese, Fast Food",300,No,No,0,White,Not rated,0
18441706,Himalaya Momos,New Delhi,"A-1, Main Market, Shakarpur, New Delhi",Shakarpur,Fast Food,250,No,No,0,White,Not rated,0
9855,Hirdesh Eating Point,New Delhi,"Main Market, Near Eating Point, Shakarpur, New Delhi",Shakarpur,North Indian,200,No,No,0,White,Not rated,1
18380146,Joshi Eating House,New Delhi,"Main Market, Shakarpur, New Delhi",Shakarpur,North Indian,250,No,No,0,White,Not rated,1
18409189,Just Veg,New Delhi,"A 422, Gali 1, Ganesh Nagar 2, Shakarpur, New Delhi",Shakarpur,Chinese,200,No,No,0,White,Not rated,0
18377880,Natural Pizza Hub & Food Court,New Delhi,"R-70, Main Market, Shakarpur, New Delhi",Shakarpur,Pizza,300,No,No,0,White,Not rated,0
18377888,Pawar's Food Court Inc.,New Delhi,"R-18, Main Market, Shakarpur, New Delhi",Shakarpur,North Indian,400,No,No,0,White,Not rated,1
18438465,Rajesh Eating Corner,New Delhi,"Shakarpur, New Delhi",Shakarpur,Street Food,150,No,No,0,White,Not rated,0
18291209,Raju Ice Cream Parlor,New Delhi,"Near Laxmi Nagar Metro Station, Shakarpur, New Delhi",Shakarpur,"Pizza, Ice Cream",250,No,No,0,White,Not rated,0
18441710,Sangam Ratna,New Delhi,"H-52, Main Market, Shakarpur, New Delhi",Shakarpur,South Indian,200,No,No,0,White,Not rated,0
18419917,Tandoor & Curry Restaurant,New Delhi,"S-547, School Block, Shakarpur, New Delhi Shakarpur",Shakarpur,"North Indian, Chinese",400,No,No,0,White,Not rated,3
18418243,Uttarakhand Eating Point,New Delhi,"A-4, Sanjay Park, Main Market,   Shakarpur, Shakarpur, New Delhi",Shakarpur,North Indian,200,No,No,0,White,Not rated,0
18441700,Uttranchal Eating Point,New Delhi,"S-193, School Block, Shakarpur, New Delhi",Shakarpur,"North Indian, Chinese, Fast Food",250,No,No,0,White,Not rated,0
311189,Yummy Rasoi,New Delhi,"School Block, Shakarpur, New Delhi",Shakarpur,"North Indian, Fast Food",200,No,No,0,White,Not rated,1
2055,Aggarwal Restaurant,New Delhi,"13, BF Market, Shalimar Bagh, New Delhi",Shalimar Bagh,"South Indian, Chinese",350,No,No,3.1,Orange,Average,14
2383,Ane China,New Delhi,"AL Market, Shopping Centre, Shalimar Bagh, New Delhi",Shalimar Bagh,"Chinese, Fast Food",400,No,No,2.7,Orange,Average,11
304092,Arora's Veg. Corner,New Delhi,"1, A Block Market, Shalimar Bagh, New Delhi",Shalimar Bagh,North Indian,300,No,No,3.4,Orange,Average,18
302471,Ashu Thali Wala,New Delhi,"BK 1/3, Block BK 1, Shalimar Bagh, New Delhi",Shalimar Bagh,North Indian,250,No,No,3,Orange,Average,11
6555,Bangla Sweets & Pastry Shop,New Delhi,"38 & 39, AL Market, Shalimar Bagh, New Delhi",Shalimar Bagh,Mithai,100,No,No,2.9,Orange,Average,8
4716,Baskin Robbins,New Delhi,"BN Block, Shopping Complex, Shalimar Bagh, New Delhi",Shalimar Bagh,Ice Cream,300,No,No,3.4,Orange,Average,21
311364,Believe in Taste,New Delhi,"G-19, BB Block, Vardhaman Complex, Shalimar Bagh, New Delhi",Shalimar Bagh,"North Indian, Chinese, Fast Food",400,No,No,3,Orange,Average,7
313494,Bharat Sweet House,New Delhi,"AB-9, Opposite MTNL Office, Shalimar Bagh, New Delhi",Shalimar Bagh,Mithai,200,No,No,3.2,Orange,Average,8
8628,Bikaner Kesarvala,New Delhi,"3-4, BN Block Market, LSC, Shalimar Bagh, New Delhi",Shalimar Bagh,"Mithai, Street Food",150,No,No,3.2,Orange,Average,24
18312595,Cafe Coffee Day,New Delhi,"Inside MAX Hospital, FC-50, C & D Block, Shalimar Bagh, New Delhi",Shalimar Bagh,Cafe,450,No,No,3.1,Orange,Average,5
1501,Chawla's Chic Inn,New Delhi,"BT Market, Near DAV School, Shalimar Bagh, New Delhi",Shalimar Bagh,"North Indian, Chinese",700,No,Yes,3,Orange,Average,71
18383610,Chhappan Bhog,New Delhi,"Shop 2, AD Market, Near MTNL Office, Shalimar Bagh, New Delhi",Shalimar Bagh,"Mithai, Street Food",200,No,No,3.2,Orange,Average,9
2053,Chinese Hut Fast Food,New Delhi,"AL Market, Shopping Center, Shalimar Bagh, New Delhi",Shalimar Bagh,Chinese,350,No,No,3,Orange,Average,13
311358,Domino's Pizza,New Delhi,"3, Ground Floor & 1st Floor, Plot 5, BN Block, Local Shopping Centre, Shalimar Bagh, New Delhi",Shalimar Bagh,"Pizza, Fast Food",700,No,No,3,Orange,Average,28
301487,Frontier,New Delhi,"AL-142, Shalimar Bagh, New Delhi",Shalimar Bagh,Bakery,200,No,No,3.1,Orange,Average,10
18288186,Giani,New Delhi,"Shop 4, BN Market, Shalimar Bagh, New Delhi",Shalimar Bagh,"Ice Cream, Desserts",400,No,No,3.3,Orange,Average,13
